罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,緑,霧が丘,141135,神奈川県,横浜市緑区,長津田町,20231225,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,緑,中山駅前,141135,神奈川県,横浜市緑区,台村町,20240603,8,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,緑,中山駅前,141135,神奈川県,横浜市緑区,上山３丁目,20240406,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,北八朔町,20240210,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,北八朔町,20240418,18,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,北八朔町,20240624,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,20240203,12,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,20240205,6,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,20240607,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,20240619,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,踊場,141101,神奈川県,横浜市戸塚区,戸塚町,20231210,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,戸塚,踊場,141101,神奈川県,横浜市戸塚区,戸塚町,20241106,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,踊場,141101,神奈川県,横浜市戸塚区,矢部町,20241117,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,踊場,141101,神奈川県,横浜市戸塚区,汲沢２丁目,20240814,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,戸塚,不動坂,141101,神奈川県,横浜市戸塚区,秋葉町,20240531,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,不動坂,141101,神奈川県,横浜市戸塚区,秋葉町,20241213,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,不動坂,141101,神奈川県,横浜市戸塚区,柏尾町,20240818,22,４階建て以上共同住宅,駐車（輪）場,なし
窃盗,部品ねらい,戸塚,不動坂,141101,神奈川県,横浜市戸塚区,前田町,20240502,20,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,戸塚,不動坂,141101,神奈川県,横浜市戸塚区,前田町,20240602,7,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,小雀町,20240225,22,一戸建住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,小雀町,20240502,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,小雀町,20241201,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,戸塚町,20240416,15,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,戸塚町,20240413,15,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,東俣野町,20240605,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,東俣野町,20240615,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,東俣野町,20240714,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,深谷町,20240730,0,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,俣野町,20240320,18,その他,その他,その他
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿１丁目,20241031,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿３丁目,20241203,8,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿５丁目,20240831,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,平戸,141101,神奈川県,横浜市戸塚区,平戸町,20231228,12,その他,その他,その他
窃盗,部品ねらい,戸塚,平戸,141101,神奈川県,横浜市戸塚区,平戸町,20240505,15,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,上矢部,141101,神奈川県,横浜市戸塚区,上矢部町,20240824,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,上矢部,141101,神奈川県,横浜市戸塚区,上矢部町,20241013,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,上矢部,141101,神奈川県,横浜市戸塚区,名瀬町,20240723,9,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,戸塚,深谷,141101,神奈川県,横浜市戸塚区,深谷町,20240316,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,川上町,20240531,13,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,川上町,20240725,3,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,川上町,20240802,6,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,品濃町,20240901,1,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,品濃町,20241118,11,その他,その他,その他
窃盗,部品ねらい,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,品濃町,20241214,6,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,舞岡,141101,神奈川県,横浜市戸塚区,舞岡町,20240430,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,戸塚,舞岡,141101,神奈川県,横浜市戸塚区,舞岡町,20241227,4,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,舞岡,141101,神奈川県,横浜市戸塚区,南舞岡２丁目,20240810,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,下倉田,141101,神奈川県,横浜市戸塚区,下倉田町,20240302,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸塚,下倉田,141101,神奈川県,横浜市戸塚区,下倉田町,20240305,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,菊名駅前,141097,神奈川県,横浜市港北区,菊名６丁目,20240128,12,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港北,菊名駅前,141097,神奈川県,横浜市港北区,菊名６丁目,20240827,8,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,師岡町,20241004,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,師岡町,20241001,20,道路上,その他,その他
窃盗,部品ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,師岡町,20241031,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,師岡町,20241204,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,大倉山１丁目,20240913,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,大倉山１丁目,20240913,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港北,樽町,141097,神奈川県,横浜市港北区,樽町２丁目,20241011,17,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,港北,樽町,141097,神奈川県,横浜市港北区,大曽根２丁目,不明,不明,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,日吉本町,141097,神奈川県,横浜市港北区,綱島東４丁目,20240309,19,その他,駐車（輪）場,その他
窃盗,部品ねらい,港北,日吉本町,141097,神奈川県,横浜市港北区,綱島東４丁目,20240311,14,その他,駐車（輪）場,その他
窃盗,部品ねらい,港北,日吉本町,141097,神奈川県,横浜市港北区,綱島東４丁目,20241214,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,日吉本町,141097,神奈川県,横浜市港北区,日吉本町３丁目,20231216,20,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,港北,日吉本町,141097,神奈川県,横浜市港北区,日吉本町４丁目,20240127,16,その他,その他,ナンバープレート
窃盗,部品ねらい,港北,日吉本町,141097,神奈川県,横浜市港北区,日吉本町５丁目,20240531,17,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,日吉駅前,141097,神奈川県,横浜市港北区,日吉１丁目,20241020,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,港北,日吉駅前,141097,神奈川県,横浜市港北区,日吉２丁目,20240126,17,一戸建住宅,その他,その他
窃盗,部品ねらい,港北,日吉駅前,141097,神奈川県,横浜市港北区,日吉２丁目,20240412,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,港北,日吉駅前,141097,神奈川県,横浜市港北区,日吉本町１丁目,20240911,9,その他,その他,その他
窃盗,部品ねらい,港北,日吉駅前,141097,神奈川県,横浜市港北区,日吉本町２丁目,20240905,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,港北,下田,141097,神奈川県,横浜市港北区,下田町３丁目,20240924,10,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,港北,下田,141097,神奈川県,横浜市港北区,下田町６丁目,20240924,14,一戸建住宅,その他,その他
窃盗,部品ねらい,港北,下田,141097,神奈川県,横浜市港北区,下田町６丁目,20241123,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,下田,141097,神奈川県,横浜市港北区,下田町６丁目,20241206,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田町,20241109,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東４丁目,20240731,12,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東５丁目,20241201,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東５丁目,20241202,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東５丁目,20241202,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東５丁目,20241122,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東６丁目,20240809,18,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東６丁目,20241201,14,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東６丁目,20241201,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東６丁目,20241126,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,小机,141097,神奈川県,横浜市港北区,小机町,20231230,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,小机,141097,神奈川県,横浜市港北区,小机町,20240504,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,小机,141097,神奈川県,横浜市港北区,小机町,20240713,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港北,小机,141097,神奈川県,横浜市港北区,鳥山町,20240510,19,その他,その他,その他
窃盗,部品ねらい,港北,小机,141097,神奈川県,横浜市港北区,鳥山町,20240811,0,その他,その他,その他
窃盗,部品ねらい,港北,小机,141097,神奈川県,横浜市港北区,鳥山町,20240816,1,その他,その他,その他
窃盗,部品ねらい,港北,菊名池,141097,神奈川県,横浜市港北区,篠原東２丁目,20240519,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,岸根町,20240715,19,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,岸根町,20241023,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,篠原町,20240610,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,新横浜１丁目,20240517,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,港北,仲手原,141097,神奈川県,横浜市港北区,菊名２丁目,20240509,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港北,仲手原,141097,神奈川県,横浜市港北区,菊名２丁目,20240430,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,仲手原,141097,神奈川県,横浜市港北区,篠原台町,20241211,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,港北,仲手原,141097,神奈川県,横浜市港北区,篠原西町,20241215,19,一戸建住宅,その他,その他
窃盗,部品ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田東１丁目,20240721,17,一戸建住宅,その他,その他
窃盗,部品ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田西１丁目,20241013,9,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,新吉田東７丁目,20241201,4,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,新吉田東７丁目,20241201,16,道路上,その他,ナンバープレート
窃盗,部品ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,新吉田東７丁目,20241127,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,新吉田東８丁目,20241201,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,新吉田東８丁目,20241201,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,新吉田東８丁目,20241129,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,綱島駅前,141097,神奈川県,横浜市港北区,綱島東１丁目,20240702,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,綱島駅前,141097,神奈川県,横浜市港北区,綱島東２丁目,20241207,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,綱島駅前,141097,神奈川県,横浜市港北区,綱島東３丁目,20240709,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港北,綱島駅前,141097,神奈川県,横浜市港北区,綱島東３丁目,20241209,6,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,綱島駅前,141097,神奈川県,横浜市港北区,綱島東５丁目,20240502,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,日吉東,141097,神奈川県,横浜市港北区,日吉４丁目,20241013,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,日吉東,141097,神奈川県,横浜市港北区,日吉７丁目,20240425,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,川島町,20240201,17,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,川島町,20240602,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,四季美台,20240319,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,四季美台,20240610,19,一戸建住宅,その他,タイヤ・ホイール
窃盗,部品ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,四季美台,20240711,9,その他,駐車（輪）場,その他
窃盗,部品ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰,20240107,12,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰１丁目,20240307,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰２丁目,20240213,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,西川島町,20240227,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,希望が丘,141127,神奈川県,横浜市旭区,東希望が丘,20241018,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,南希望が丘,141127,神奈川県,横浜市旭区,大池町,20240506,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,南希望が丘,141127,神奈川県,横浜市旭区,南本宿町,20241117,9,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,旭,二俣川,141127,神奈川県,横浜市旭区,二俣川２丁目,20240330,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,二俣川,141127,神奈川県,横浜市旭区,本村町,20240430,7,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,二俣川,141127,神奈川県,横浜市旭区,中尾１丁目,20240712,8,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,20240405,22,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,20240505,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,20240502,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,20240504,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,白根,141127,神奈川県,横浜市旭区,白根６丁目,20240211,21,その他の住宅（３階建て以下共同住宅等）,その他,タイヤ・ホイール
窃盗,部品ねらい,旭,上川井,141127,神奈川県,横浜市旭区,川井宿町,20240705,23,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,旭,上川井,141127,神奈川県,横浜市旭区,川井宿町,20240906,8,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,上川井,141127,神奈川県,横浜市旭区,川井本町,20240628,15,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,上川井,141127,神奈川県,横浜市旭区,川井本町,20240825,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,左近山,141127,神奈川県,横浜市旭区,左近山,20240513,3,道路上,その他,ナンバープレート
窃盗,部品ねらい,旭,ひかりが丘,141127,神奈川県,横浜市旭区,上白根町,20240613,23,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,ひかりが丘,141127,神奈川県,横浜市旭区,上白根町,20240613,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,ひかりが丘,141127,神奈川県,横浜市旭区,上白根町,20240612,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,ひかりが丘,141127,神奈川県,横浜市旭区,上白根町,20240818,16,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,旭,ひかりが丘,141127,神奈川県,横浜市旭区,上白根町,20240801,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,今宿,141127,神奈川県,横浜市旭区,今宿西町,20230827,23,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,旭,笹野台,141127,神奈川県,横浜市旭区,笹野台４丁目,20240624,8,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,旭,笹野台,141127,神奈川県,横浜市旭区,矢指町,20240323,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,二ツ橋町,20240329,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,瀬谷４丁目,20240227,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,瀬谷４丁目,20240516,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,瀬谷５丁目,20240517,19,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,瀬谷５丁目,20240517,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,相沢４丁目,20240331,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,二ツ橋町,20240312,18,一戸建住宅,その他,その他
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,三ツ境,20240603,9,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,宮沢１丁目,20240522,23,一戸建住宅,その他,その他
窃盗,部品ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,宮山,20240412,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南３丁目,20240205,16,一戸建住宅,その他,なし
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,20231231,9,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,20240131,11,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,20240213,5,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,20240228,21,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,20240416,9,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,20230403,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,20240917,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,本郷４丁目,20240517,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,目黒町,20240310,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,中屋敷１丁目,20240106,22,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,本郷１丁目,20240519,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,北新,141143,神奈川県,横浜市瀬谷区,北新,20240411,15,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,瀬谷,北新,141143,神奈川県,横浜市瀬谷区,橋戸３丁目,20240516,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,栄,本郷台駅前,141151,神奈川県,横浜市栄区,桂町,20240309,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,栄,本郷台駅前,141151,神奈川県,横浜市栄区,小菅ケ谷１丁目,20240830,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,栄,本郷台駅前,141151,神奈川県,横浜市栄区,小菅ケ谷２丁目,20241013,8,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,上之町,20240330,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,桂台西１丁目,20240229,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,桂台西１丁目,20240301,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,桂台西１丁目,20240301,9,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,桂台西１丁目,20240809,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,田谷,141151,神奈川県,横浜市栄区,金井町,20240628,14,その他,駐車（輪）場,その他
