罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,戸部,高島,141038,神奈川県,横浜市西区,平沼１丁目,2020-09-24,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,岡野,141038,神奈川県,横浜市西区,岡野２丁目,2020-09-09,21,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,南浅間町,141038,神奈川県,横浜市西区,浅間町３丁目,2020-08-23,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,南浅間町,141038,神奈川県,横浜市西区,浅間町４丁目,2020-10-20,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,戸部,南浅間町,141038,神奈川県,横浜市西区,南浅間町,2020-04-20,23,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,南浅間町,141038,神奈川県,横浜市西区,南浅間町,2020-11-29,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,南浅間町,141038,神奈川県,横浜市西区,南浅間町,2020-12-02,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,戸部,浜松町,141038,神奈川県,横浜市西区,中央１丁目,2020-08-09,21,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,久保町,2020-07-03,18,その他,その他,その他
窃盗,部品ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,西戸部町３丁目,2020-10-04,20,一戸建住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,西戸部町３丁目,2020-10-16,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,藤棚町２丁目,2020-03-19,17,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,戸部,一本松,141038,神奈川県,横浜市西区,境之谷,2020-08-14,12,道路上,その他,ナンバープレート
窃盗,部品ねらい,戸部,一本松,141038,神奈川県,横浜市西区,西戸部町２丁目,2020-03-14,10,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,戸部,野毛山公園,141038,神奈川県,横浜市西区,西戸部町２丁目,2020-09-13,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,野毛山公園,141038,神奈川県,横浜市西区,宮崎町,2020-10-25,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,野毛山公園,141038,神奈川県,横浜市西区,宮崎町,2020-10-29,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,伊勢町,141038,神奈川県,横浜市西区,伊勢町１丁目,2020-12-05,12,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,伊勢町,141038,神奈川県,横浜市西区,西戸部町２丁目,2020-08-31,16,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,みなとみらい,141038,神奈川県,横浜市西区,みなとみらい３丁目,2020-07-18,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,東神奈川駅前,141020,神奈川県,横浜市神奈川区,東神奈川２丁目,2020-11-05,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神奈川通,141020,神奈川県,横浜市神奈川区,子安通１丁目,2020-09-26,18,一戸建住宅,その他,その他
窃盗,部品ねらい,神奈川,神奈川通,141020,神奈川県,横浜市神奈川区,新浦島町１丁目,2020-09-09,08,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神奈川,神奈川通,141020,神奈川県,横浜市神奈川区,守屋町１丁目,2020-11-13,18,道路上,その他,ナンバープレート
窃盗,部品ねらい,神奈川,神奈川通,141020,神奈川県,横浜市神奈川区,守屋町１丁目,2020-11-19,17,道路上,その他,ナンバープレート
窃盗,部品ねらい,神奈川,新子安,141020,神奈川県,横浜市神奈川区,新子安１丁目,2020-04-06,07,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,入江,141020,神奈川県,横浜市神奈川区,入江１丁目,2020-11-02,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,入江,141020,神奈川県,横浜市神奈川区,入江１丁目,2020-11-24,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,入江,141020,神奈川県,横浜市神奈川区,入江２丁目,2020-06-23,23,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,西寺尾１丁目,2020-03-01,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,西寺尾２丁目,2020-05-11,15,一戸建住宅,駐車（輪）場,なし
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,西寺尾２丁目,不明,不明,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,西寺尾２丁目,2020-09-22,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,西寺尾２丁目,2020-09-25,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,西寺尾３丁目,2020-10-02,11,道路上,その他,ナンバープレート
窃盗,部品ねらい,神奈川,大口駅前,141020,神奈川県,横浜市神奈川区,西大口,2020-05-26,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,大口駅前,141020,神奈川県,横浜市神奈川区,松見町２丁目,2020-06-07,17,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,神奈川,浦島丘,141020,神奈川県,横浜市神奈川区,白幡南町,2020-11-07,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,斎藤分町,2020-12-08,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,三枚町,2020-10-12,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,三枚町,2020-12-28,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉１丁目,2020-08-06,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉１丁目,2020-10-28,21,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉１丁目,2020-11-01,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉２丁目,2020-08-24,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉５丁目,2020-08-16,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺２丁目,2020-01-20,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺３丁目,2020-11-01,20,駐車（輪）場,駐車（輪）場,なし
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺３丁目,2020-12-15,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺４丁目,2020-11-20,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢上町,2020-05-24,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢上町,2020-08-27,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢上町,2020-10-26,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢上町,2020-11-01,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢中町,2020-01-22,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢西町,2020-10-04,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢西町,2020-10-25,23,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢南町,2020-11-11,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,幸ケ谷,2020-06-05,19,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,高島台,2020-09-30,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,台町,2020-12-09,07,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,鶴屋町３丁目,2020-03-26,21,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,反町,141020,神奈川県,横浜市神奈川区,反町４丁目,2020-10-07,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,反町,141020,神奈川県,横浜市神奈川区,反町４丁目,2020-10-09,23,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,反町,141020,神奈川県,横浜市神奈川区,松本町５丁目,2020-06-19,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,反町,141020,神奈川県,横浜市神奈川区,松本町５丁目,2020-09-29,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,山内町,2020-10-25,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,山内町,2020-11-27,22,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2020-04-18,13,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2020-06-03,06,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2020-10-09,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,菅田町,2020-08-26,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2020-08-15,20,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2020-08-27,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2020-08-27,22,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢南１丁目,2019-12-30,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢南１丁目,2020-02-25,15,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢南３丁目,2020-11-10,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2020-08-05,06,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2018-01-04,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,潮田町２丁目,2020-01-24,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,潮田町３丁目,2020-03-01,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,栄町通２丁目,2020-01-10,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,大東町,2020-08-05,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,向井町２丁目,2020-01-27,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,本町通,141011,神奈川県,横浜市鶴見区,小野町,2020-05-16,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,本町通,141011,神奈川県,横浜市鶴見区,寛政町,2020-11-29,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,生麦,141011,神奈川県,横浜市鶴見区,大黒ふ頭,2020-09-04,13,その他,その他,タイヤ・ホイール
窃盗,部品ねらい,鶴見,生麦,141011,神奈川県,横浜市鶴見区,生麦４丁目,2020-10-06,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,市場,141011,神奈川県,横浜市鶴見区,市場上町,不明,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,市場,141011,神奈川県,横浜市鶴見区,市場大和町,2020-06-28,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,市場,141011,神奈川県,横浜市鶴見区,栄町通３丁目,2020-06-07,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,市場,141011,神奈川県,横浜市鶴見区,栄町通４丁目,2020-06-23,14,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,市場,141011,神奈川県,横浜市鶴見区,菅沢町,2020-01-27,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,市場,141011,神奈川県,横浜市鶴見区,平安町１丁目,2020-05-17,14,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,尻手,141011,神奈川県,横浜市鶴見区,元宮１丁目,2020-06-25,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,上末吉,141011,神奈川県,横浜市鶴見区,梶山１丁目,2020-05-17,20,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,鶴見,上末吉,141011,神奈川県,横浜市鶴見区,梶山１丁目,2020-06-09,01,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,鶴見,上末吉,141011,神奈川県,横浜市鶴見区,梶山２丁目,2020-12-01,12,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,上末吉,141011,神奈川県,横浜市鶴見区,上末吉５丁目,2020-01-10,23,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,上末吉,141011,神奈川県,横浜市鶴見区,上末吉５丁目,2020-07-18,21,道路上,その他,ナンバープレート
窃盗,部品ねらい,鶴見,上末吉,141011,神奈川県,横浜市鶴見区,上末吉５丁目,2020-10-14,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,末吉,141011,神奈川県,横浜市鶴見区,下末吉３丁目,2020-12-13,12,その他,その他,その他
窃盗,部品ねらい,鶴見,別所,141011,神奈川県,横浜市鶴見区,北寺尾４丁目,2020-05-02,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,別所,141011,神奈川県,横浜市鶴見区,獅子ケ谷１丁目,2020-10-24,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,三角,141011,神奈川県,横浜市鶴見区,諏訪坂,2020-03-19,00,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,三角,141011,神奈川県,横浜市鶴見区,佃野町,2020-03-11,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,馬場６丁目,2020-11-16,00,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,東寺尾６丁目,2020-02-02,17,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,東寺尾６丁目,2020-09-20,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,東寺尾中台,2020-11-22,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,岸谷,141011,神奈川県,横浜市鶴見区,東寺尾４丁目,2020-06-21,08,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,駒岡,141011,神奈川県,横浜市鶴見区,獅子ケ谷２丁目,2020-10-01,23,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,向谷,141011,神奈川県,横浜市鶴見区,馬場３丁目,2019-12-30,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,向谷,141011,神奈川県,横浜市鶴見区,馬場３丁目,2020-04-14,20,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,岩井町,2020-01-01,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,岩井町,2020-05-05,08,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,瀬戸ケ谷町,2019-12-28,16,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,瀬戸ケ谷町,2020-02-14,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,川辺町,2020-10-18,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,天王町２丁目,2020-09-22,14,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,宮田町１丁目,2020-09-15,19,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向町,2020-09-01,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向町,2020-12-19,14,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,上星川２丁目,2020-01-05,12,一戸建住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,西谷町,2020-08-12,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,西谷町,2020-11-23,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,東川島町,2020-11-22,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,鎌谷町,2020-10-04,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,常盤台,2019-12-20,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,峰沢町,2020-05-20,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,峰沢町,2020-07-02,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,峰沢町,2020-08-27,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,峰沢町,2020-09-30,21,その他,その他,タイヤ・ホイール
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,狩場町,2020-11-23,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂２丁目,2020-03-10,10,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂２丁目,2020-03-17,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,法泉３丁目,2020-04-03,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,保土ケ谷町３丁目,2020-10-25,00,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,保土ケ谷町３丁目,2020-10-25,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2020-01-03,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2020-02-03,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2020-02-14,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2020-03-10,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2020-11-19,09,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2020-04-16,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2020-07-10,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2020-07-21,18,その他,その他,その他
窃盗,部品ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2020-01-15,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2020-07-23,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2020-10-14,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,川島町,141062,神奈川県,横浜市保土ケ谷区,川島町,2020-02-11,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,川島町,141062,神奈川県,横浜市保土ケ谷区,川島町,2020-09-27,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,新桜ヶ丘,141062,神奈川県,横浜市保土ケ谷区,新桜ケ丘２丁目,2020-02-10,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,大久保２丁目,2020-09-01,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,最戸１丁目,2020-08-02,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,最戸２丁目,2020-04-19,21,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野２丁目,2020-06-22,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野３丁目,2020-06-21,14,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野３丁目,2020-07-07,10,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野５丁目,2020-04-29,08,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野６丁目,2020-02-08,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野８丁目,2020-01-07,22,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野８丁目,2020-01-08,19,その他,駐車（輪）場,ナンバープレート
