罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,吉浜町,2023/11/9,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,伊勢佐木,寿町,141046,神奈川県,横浜市中区,吉浜町,2023/11/30,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,伊勢佐木,桜木町駅前,141046,神奈川県,横浜市中区,桜木町１丁目,2023/11/22,19,道路上,その他,その他
窃盗,部品ねらい,伊勢佐木,桜木町駅前,141046,神奈川県,横浜市中区,桜木町１丁目,2023/11/25,17,道路上,その他,その他
窃盗,部品ねらい,伊勢佐木,横浜橋,141046,神奈川県,横浜市中区,長者町５丁目,2023/1/12,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,伊勢佐木,黄金町,141046,神奈川県,横浜市中区,日ノ出町１丁目,2023/2/12,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,伊勢佐木,黄金町,141046,神奈川県,横浜市中区,日ノ出町２丁目,2023/7/12,18,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,戸部,伊勢町,141038,神奈川県,横浜市西区,御所山町,2023/1/4,6,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,伊勢町,141038,神奈川県,横浜市西区,御所山町,2023/5/16,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,戸部,岡野,141038,神奈川県,横浜市西区,岡野２丁目,2023/4/3,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,戸部,岡野,141038,神奈川県,横浜市西区,岡野２丁目,2023/4/4,17,一戸建住宅,その他,その他
窃盗,部品ねらい,戸部,横浜駅東口,141038,神奈川県,横浜市西区,高島２丁目,2023/2/10,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,戸部,横浜駅相鉄口,141038,神奈川県,横浜市西区,北幸２丁目,2023/11/6,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,戸部,横浜駅相鉄口,141038,神奈川県,横浜市西区,南幸２丁目,2023/6/7,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,戸部,浅間町,141038,神奈川県,横浜市西区,北軽井沢,2023/8/17,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,浅間町,141038,神奈川県,横浜市西区,浅間町２丁目,2023/10/6,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,浅間町,141038,神奈川県,横浜市西区,浅間町４丁目,2023/1/7,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,浅間町,141038,神奈川県,横浜市西区,南軽井沢,2023/5/20,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,藤棚町２丁目,2023/3/11,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,藤棚町２丁目,2023/7/13,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,藤棚町２丁目,2023/12/2,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,藤棚町,141038,神奈川県,横浜市西区,元久保町,2023/12/2,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,野毛山公園,141038,神奈川県,横浜市西区,東ケ丘,2023/7/21,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,野毛山公園,141038,神奈川県,横浜市西区,老松町,2023/12/3,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,戸部,高島,141038,神奈川県,横浜市西区,高島２丁目,2023/2/14,7,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,戸部,高島,141038,神奈川県,横浜市西区,戸部本町,2023/5/21,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,戸部,高島,141038,神奈川県,横浜市西区,平沼１丁目,2023/1/28,15,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神奈川,ポートサイド,141020,神奈川県,横浜市神奈川区,青木町,2023/1/26,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢上町,2023/4/28,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢上町,2023/6/21,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢下町,2023/3/3,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢西町,2022/12/23,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢西町,2023/1/4,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢西町,2023/1/13,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,三ツ沢,141020,神奈川県,横浜市神奈川区,三ツ沢西町,2023/5/20,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,入江,141020,神奈川県,横浜市神奈川区,新子安１丁目,2023/11/29,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,西神奈川３丁目,2023/6/6,0,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋６丁目,2023/3/4,13,４階建て以上共同住宅,その他,ナンバープレート
窃盗,部品ねらい,神奈川,六角橋,141020,神奈川県,横浜市神奈川区,六角橋６丁目,不明,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,反町,141020,神奈川県,横浜市神奈川区,反町１丁目,2023/6/2,13,道路上,その他,ナンバープレート
窃盗,部品ねらい,神奈川,大口駅前,141020,神奈川県,横浜市神奈川区,大口通,2023/1/30,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,大口駅前,141020,神奈川県,横浜市神奈川区,大口通,2023/8/6,5,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,大口駅前,141020,神奈川県,横浜市神奈川区,松見町１丁目,2023/7/22,4,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,沢渡,2023/1/12,13,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神奈川,沢渡,141020,神奈川県,横浜市神奈川区,鶴屋町１丁目,2023/5/16,9,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,浦島丘,141020,神奈川県,横浜市神奈川区,浦島丘,2023/1/20,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,白幡,141020,神奈川県,横浜市神奈川区,白幡仲町,2023/9/29,18,一戸建住宅,その他,その他
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,大口通,2023/9/17,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,神之木町,2023/2/13,7,その他,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,神之木町,2023/2/21,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,神之木町,2023/9/23,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,西寺尾１丁目,2022/12/28,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神之木,141020,神奈川県,横浜市神奈川区,西寺尾１丁目,2023/9/25,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉１丁目,2023/3/24,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉４丁目,2023/12/1,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,片倉５丁目,2023/4/29,19,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺２丁目,2022/12/31,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺２丁目,2023/11/26,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,神大寺,141020,神奈川県,横浜市神奈川区,神大寺３丁目,2023/11/22,13,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,神奈川通,141020,神奈川県,横浜市神奈川区,恵比須町,2023/6/8,5,道路上,その他,ナンバープレート
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,三枚町,2023/5/14,20,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,三枚町,2023/9/19,9,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,三枚町,2023/10/11,7,道路上,その他,その他
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2021/8/1,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢町,2023/1/10,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,羽沢,141020,神奈川県,横浜市神奈川区,羽沢南４丁目,2023/9/17,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2023/3/15,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,神奈川,菅田,141020,神奈川県,横浜市神奈川区,菅田町,2023/8/31,15,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,富家町,2022/12/29,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,富家町,2023/1/6,6,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,富家町,2023/3/14,7,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,神奈川,西神奈川,141020,神奈川県,横浜市神奈川区,平川町,2023/7/27,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,別所,141011,神奈川県,横浜市鶴見区,北寺尾２丁目,2023/2/23,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,別所,141011,神奈川県,横浜市鶴見区,北寺尾４丁目,2023/3/21,14,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,鶴見,向谷,141011,神奈川県,横浜市鶴見区,馬場２丁目,2023/9/20,8,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,鶴見,尻手,141011,神奈川県,横浜市鶴見区,元宮２丁目,2023/4/24,23,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,尻手,141011,神奈川県,横浜市鶴見区,矢向１丁目,2023/4/17,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,岸谷,141011,神奈川県,横浜市鶴見区,岸谷１丁目,2023/4/23,13,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,鶴見,岸谷,141011,神奈川県,横浜市鶴見区,岸谷１丁目,2023/5/21,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,市場,141011,神奈川県,横浜市鶴見区,市場上町,2022/11/15,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,本町通,141011,神奈川県,横浜市鶴見区,本町通３丁目,2018/3/5,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,東寺尾６丁目,2023/11/21,7,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,朝日町２丁目,2023/9/24,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,潮田町３丁目,不明,不明,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,汐入町３丁目,2023/4/18,16,道路上,その他,ナンバープレート
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,仲通２丁目,不明,不明,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,仲通３丁目,2023/10/22,12,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,鶴見,潮田,141011,神奈川県,横浜市鶴見区,向井町２丁目,2023/10/7,10,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,生麦,141011,神奈川県,横浜市鶴見区,大黒ふ頭,2023/4/14,21,その他,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,生麦,141011,神奈川県,横浜市鶴見区,大黒ふ頭,2023/8/22,22,道路上,その他,ナンバープレート
窃盗,部品ねらい,鶴見,生麦,141011,神奈川県,横浜市鶴見区,大黒ふ頭,2023/9/11,17,道路上,その他,タイヤ・ホイール
窃盗,部品ねらい,鶴見,生麦,141011,神奈川県,横浜市鶴見区,生麦４丁目,2023/9/21,17,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,鶴見,駒岡,141011,神奈川県,横浜市鶴見区,駒岡１丁目,2023/5/24,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,駒岡,141011,神奈川県,横浜市鶴見区,駒岡５丁目,2023/8/8,7,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,駒岡,141011,神奈川県,横浜市鶴見区,駒岡５丁目,2023/12/8,19,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2023/2/19,13,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2023/8/18,16,その他,その他,その他
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央１丁目,2023/8/21,18,その他,その他,その他
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2022/12/20,15,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2023/1/1,15,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2023/1/15,23,その他,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央３丁目,2023/10/14,20,その他,その他,ナンバープレート
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2023/1/28,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,鶴見,鶴見駅前,141011,神奈川県,横浜市鶴見区,鶴見中央４丁目,2023/8/3,16,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,鶴見駅西口,141011,神奈川県,横浜市鶴見区,佃野町,2022/11/30,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,鶴見駅西口,141011,神奈川県,横浜市鶴見区,鶴見２丁目,2023/3/20,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,鶴見,鶴見駅西口,141011,神奈川県,横浜市鶴見区,豊岡町,2023/10/17,5,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,上菅田,141062,神奈川県,横浜市保土ケ谷区,新井町,2022/12/10,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,上菅田,141062,神奈川県,横浜市保土ケ谷区,新井町,2023/6/30,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,上星川１丁目,2023/8/25,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向西,2023/2/1,12,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向西,2023/11/1,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向西,2023/12/9,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2023/1/5,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2023/4/5,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2023/8/13,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2023/9/16,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,狩場町,2023/8/17,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,狩場町,2023/9/7,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂１丁目,2023/3/1,19,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂２丁目,2023/12/2,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂３丁目,2023/8/5,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,法泉３丁目,2023/7/1,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,和田町,141062,神奈川県,横浜市保土ケ谷区,峰岡町３丁目,2023/12/1,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,天王町１丁目,2023/8/24,14,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,峰岡町１丁目,2023/3/9,16,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,宮田町３丁目,2023/9/5,23,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,鎌谷町,2023/8/8,17,道路上,その他,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,常盤台,2023/7/3,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,常盤台,2023/12/2,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,峰沢町,2023/6/7,19,その他,その他,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,峰沢町,2023/8/13,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,岩井町,2023/3/22,8,その他,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,岩井町,2023/8/24,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,岩井町,2023/10/31,12,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,岩間町１丁目,2023/2/3,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,帷子町１丁目,2023/3/15,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,帷子町１丁目,2023/10/17,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,新桜ヶ丘,141062,神奈川県,横浜市保土ケ谷区,新桜ケ丘１丁目,2023/10/6,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,新桜ヶ丘,141062,神奈川県,横浜市保土ケ谷区,新桜ケ丘１丁目,2023/10/7,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,新桜ヶ丘,141062,神奈川県,横浜市保土ケ谷区,新桜ケ丘２丁目,2022/12/13,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,星川,141062,神奈川県,横浜市保土ケ谷区,神戸町,2023/3/1,9,その他,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,西谷４丁目,2023/3/20,7,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,西谷４丁目,2023/3/31,6,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,西谷４丁目,2023/4/24,7,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,西谷４丁目,2023/9/13,8,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,大久保１丁目,2023/3/3,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,大久保１丁目,2023/7/7,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,大久保１丁目,2023/8/18,1,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,大久保１丁目,2023/8/31,21,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,大久保２丁目,2023/2/26,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,大久保２丁目,2023/3/24,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,上大岡西２丁目,2023/7/15,6,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,上大岡西２丁目,2023/12/25,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,港南４丁目,2023/8/9,9,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,最戸１丁目,2023/2/25,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,上永谷駅前,141119,神奈川県,横浜市港南区,上永谷２丁目,2023/10/22,16,道路上,その他,タイヤ・ホイール
窃盗,部品ねらい,港南,上永谷駅前,141119,神奈川県,横浜市港南区,野庭町,2023/3/30,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,南高校前,141119,神奈川県,横浜市港南区,東永谷１丁目,2023/5/24,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野５丁目,2023/12/3,16,その他,その他,その他
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野９丁目,2023/9/17,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,港南,港南台南,141119,神奈川県,横浜市港南区,港南台２丁目,2023/8/24,14,４階建て以上共同住宅,駐車（輪）場,なし
窃盗,部品ねらい,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2023/3/2,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台５丁目,2022/12/30,15,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,東芹が谷,2023/4/12,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,東芹が谷,2023/4/12,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,下永谷３丁目,2023/8/15,13,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港南,野庭,141119,神奈川県,横浜市港南区,野庭町,2023/7/26,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,港南,野庭,141119,神奈川県,横浜市港南区,野庭町,2023/9/12,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
