罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2022-05-31,17,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,西谷３丁目,2022-03-11,00,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,大久保１丁目,2022-02-21,13,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,上大岡西１丁目,2021-12-30,04,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,港南４丁目,2022-07-25,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,港南６丁目,2022-12-11,00,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,最戸１丁目,2022-02-07,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2022-03-26,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港南,笹下,141119,神奈川県,横浜市港南区,笹下２丁目,2022-06-01,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,芹が谷４丁目,2022-03-21,01,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,下永谷３丁目,2022-06-26,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,下永谷５丁目,2022-11-16,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,緑,中山駅前,141135,神奈川県,横浜市緑区,中山３丁目,2022-06-10,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,青砥町,2022-06-14,10,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,青砥町,2022-10-24,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,北八朔町,2022-03-01,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,北八朔町,2022-10-11,14,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,小山町,2022-10-24,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,西八朔町,2022-05-26,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,西八朔町,2022-05-27,06,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,緑,十日市場駅前,141135,神奈川県,横浜市緑区,新治町,2022-06-26,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,緑,長津田駅前,141135,神奈川県,横浜市緑区,いぶき野,2022-07-31,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田町,2022-10-21,17,その他,その他,施錠した,なし
窃盗,車上ねらい,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田２丁目,2022-06-14,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田みなみ台５丁目,2022-12-06,17,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田みなみ台６丁目,2022-05-19,19,その他,その他,施錠せず,なし
窃盗,車上ねらい,緑,霧が丘,141135,神奈川県,横浜市緑区,長津田町,2022-07-23,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,鴨居町,2022-03-31,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,鴨居町,2022-07-25,15,一戸建住宅,その他,施錠した,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,竹山２丁目,2022-08-06,13,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,竹山４丁目,2022-05-29,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,竹山４丁目,2022-06-29,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,竹山４丁目,2022-10-04,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,鴨居１丁目,2022-09-26,23,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,鴨居１丁目,2022-10-05,08,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,鴨居２丁目,2022-07-18,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,鴨居２丁目,2022-11-16,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,鴨居３丁目,2022-08-06,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,鴨居３丁目,2022-11-16,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,鴨居７丁目,2022-09-19,20,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,東本郷２丁目,2022-08-07,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,東本郷４丁目,2021-10-04,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,東本郷４丁目,2021-12-11,08,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,東本郷４丁目,2022-10-09,21,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,東本郷５丁目,2022-09-05,20,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,白山１丁目,2022-06-10,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,白山２丁目,2022-07-22,19,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,白山２丁目,2022-08-04,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,白山２丁目,2022-11-07,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,横浜水上,新港町,141046,神奈川県,横浜市中区,新港２丁目,2022-05-21,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横浜水上,新港町,141046,神奈川県,横浜市中区,新港２丁目,2022-05-28,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,横浜水上,新港町,141046,神奈川県,横浜市中区,新港２丁目,2022-06-04,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,港北,下田,141097,神奈川県,横浜市港北区,下田町３丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田町,2021-07-20,05,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田町,2022-01-31,13,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田町,2022-08-23,22,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東３丁目,2022-03-28,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田東３丁目,2022-05-18,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,師岡町,2022-07-25,14,道路上,その他,施錠した,なし
窃盗,車上ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,大倉山７丁目,2022-12-24,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,港北,小机,141097,神奈川県,横浜市港北区,小机町,2022-10-09,22,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,岸根町,2022-06-25,19,その他,その他,施錠せず,あり
窃盗,車上ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,岸根町,2022-11-30,18,その他,その他,施錠した,あり
窃盗,車上ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,新横浜１丁目,2022-04-03,21,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,新横浜１丁目,2022-06-19,00,道路上,その他,施錠せず,なし
窃盗,車上ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,新横浜２丁目,2022-04-18,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,新横浜２丁目,2022-04-27,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,新横浜２丁目,2022-09-19,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,新羽町,2022-09-24,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,新羽町,2022-10-03,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,新吉田東７丁目,2022-03-25,14,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,北新横浜２丁目,2022-03-14,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,港北,日吉本町,141097,神奈川県,横浜市港北区,綱島西６丁目,2022-06-07,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,日吉東,141097,神奈川県,横浜市港北区,日吉３丁目,2022-10-07,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港北,日吉東,141097,神奈川県,横浜市港北区,日吉５丁目,2022-08-20,09,道路上,その他,施錠した,あり
窃盗,車上ねらい,港北,日吉東,141097,神奈川県,横浜市港北区,日吉６丁目,2022-11-15,05,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,港北,樽町,141097,神奈川県,横浜市港北区,樽町３丁目,2021-12-29,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,樽町,141097,神奈川県,横浜市港北区,樽町４丁目,2022-07-08,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港北,樽町,141097,神奈川県,横浜市港北区,樽町４丁目,2022-07-31,09,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,樽町,141097,神奈川県,横浜市港北区,大曽根２丁目,2022-10-18,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,港北,樽町,141097,神奈川県,横浜市港北区,大曽根台,2022-10-06,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,港北,綱島駅前,141097,神奈川県,横浜市港北区,綱島台,2022-03-20,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,港北,綱島駅前,141097,神奈川県,横浜市港北区,綱島西１丁目,2022-06-09,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,港北,綱島駅前,141097,神奈川県,横浜市港北区,綱島西３丁目,2022-09-08,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,港北,綱島駅前,141097,神奈川県,横浜市港北区,綱島東５丁目,2022-05-17,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,港北,菊名駅前,141097,神奈川県,横浜市港北区,大豆戸町,2022-05-21,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田東１丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田東１丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田東１丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田東１丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田東４丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田西５丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田西５丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田西５丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田西５丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,港北,高田,141097,神奈川県,横浜市港北区,高田西５丁目,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,下瀬谷２丁目,2022-07-02,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,南瀬谷１丁目,2022-05-26,20,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,南台１丁目,2022-06-04,07,道路上,その他,施錠せず,あり
窃盗,車上ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,南台１丁目,2022-07-05,06,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,橋戸１丁目,2022-02-14,20,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,宮沢２丁目,2022-06-27,23,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,二ツ橋町,2020-11-17,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,本郷２丁目,2022-07-12,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,本郷３丁目,2022-05-15,03,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,瀬谷３丁目,2022-10-10,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,瀬谷町,2022-12-09,20,その他,その他,施錠せず,なし
窃盗,車上ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,目黒町,2022-01-28,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,目黒町,2022-09-19,14,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和東２丁目,2022-10-01,09,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和東２丁目,2022-10-03,22,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和西２丁目,2022-09-23,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,2022-07-10,11,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,2022-11-02,14,道路上,その他,施錠した,なし
窃盗,車上ねらい,栄,元大橋,141151,神奈川県,横浜市栄区,上郷町,2022-12-13,19,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,栄,本郷台駅前,141151,神奈川県,横浜市栄区,小菅ケ谷１丁目,2022-06-05,12,その他,その他,施錠せず,なし
窃盗,車上ねらい,栄,田谷,141151,神奈川県,横浜市栄区,金井町,2022-12-26,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,栄,田谷,141151,神奈川県,横浜市栄区,田谷町,2022-01-05,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,栄,田谷,141151,神奈川県,横浜市栄区,田谷町,2022-01-05,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,栄,笠間,141151,神奈川県,横浜市栄区,笠間１丁目,2022-04-16,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,栄,豊田,141151,神奈川県,横浜市栄区,本郷台４丁目,2022-03-30,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,栄,豊田,141151,神奈川県,横浜市栄区,本郷台５丁目,2022-03-30,17,その他の住宅（３階建て以下共同住宅等）,その他,施錠した,なし
窃盗,車上ねらい,栄,豊田,141151,神奈川県,横浜市栄区,本郷台５丁目,2022-06-25,19,その他の住宅（３階建て以下共同住宅等）,その他,施錠した,なし
窃盗,車上ねらい,青葉,あざみ野駅前,141178,神奈川県,横浜市青葉区,あざみ野１丁目,2022-12-15,13,その他,その他,施錠せず,なし
窃盗,車上ねらい,青葉,あざみ野駅前,141178,神奈川県,横浜市青葉区,あざみ野１丁目,2022-12-18,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,青葉,あざみ野駅前,141178,神奈川県,横浜市青葉区,あざみ野３丁目,2022-11-28,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,青葉,あざみ野駅前,141178,神奈川県,横浜市青葉区,新石川１丁目,2022-03-28,16,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,こどもの国駅前,141178,神奈川県,横浜市青葉区,奈良１丁目,2022-03-13,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,青葉,すすき野,141178,神奈川県,横浜市青葉区,美しが丘西３丁目,2022-03-07,04,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,たまプラーザ駅前,141178,神奈川県,横浜市青葉区,美しが丘５丁目,2022-09-02,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,2022-02-04,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,2022-02-25,10,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,2022-03-28,16,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,2022-03-28,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,荏田町,141178,神奈川県,横浜市青葉区,荏田北３丁目,2022-02-24,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,青葉,藤が丘駅前,141178,神奈川県,横浜市青葉区,梅が丘,2022-10-09,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,藤が丘駅前,141178,神奈川県,横浜市青葉区,梅が丘,2022-12-16,13,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,青葉,藤が丘駅前,141178,神奈川県,横浜市青葉区,もえぎ野,2022-04-27,14,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,青葉,鉄町,141178,神奈川県,横浜市青葉区,大場町,2022-05-13,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,青葉,鉄町,141178,神奈川県,横浜市青葉区,鉄町,2022-07-08,06,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,青葉,鉄町,141178,神奈川県,横浜市青葉区,鉄町,2022-12-02,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,青葉,鉄町,141178,神奈川県,横浜市青葉区,みたけ台,2022-06-26,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,荏田東２丁目,2022-12-01,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,茅ケ崎東４丁目,2022-10-22,12,その他,その他,施錠した,なし
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,中川中央１丁目,2022-11-19,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,北山田１丁目,2022-06-01,14,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,北山田１丁目,2022-08-01,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田町,2022-05-02,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2022-10-23,17,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2022-10-27,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2022-12-15,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,都筑,折本町,141186,神奈川県,横浜市都筑区,池辺町,2022-04-20,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,都筑,折本町,141186,神奈川県,横浜市都筑区,折本町,2022-09-25,00,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,折本町,141186,神奈川県,横浜市都筑区,川向町,2022-06-08,17,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2022-03-25,01,一戸建住宅,その他,施錠した,あり
窃盗,車上ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2022-06-15,09,その他,その他,施錠せず,あり
窃盗,車上ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2022-07-20,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東４丁目,2022-06-07,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,茅ケ崎南５丁目,2022-05-14,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,麻生,南王禅寺,141372,神奈川県,川崎市麻生区,虹ケ丘２丁目,2022-05-08,20,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,麻生,南王禅寺,141372,神奈川県,川崎市麻生区,王禅寺東２丁目,2022-09-17,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,麻生,新百合ヶ丘駅前,141372,神奈川県,川崎市麻生区,上麻生２丁目,2022-01-19,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,麻生,柿生,141372,神奈川県,川崎市麻生区,片平２丁目,2022-11-09,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,麻生,栗平駅前,141372,神奈川県,川崎市麻生区,五力田２丁目,2022-03-13,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,麻生,栗平駅前,141372,神奈川県,川崎市麻生区,五力田３丁目,2022-02-19,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,麻生,百合丘,141372,神奈川県,川崎市麻生区,百合丘１丁目,2022-06-06,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,伊勢町,2022-04-02,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,境町,2022-11-11,00,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,港町,2022-09-24,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川崎,京町通,141313,神奈川県,川崎市川崎区,京町２丁目,2022-04-21,18,道路上,その他,施錠した,なし
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,貝塚２丁目,2022-08-23,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,日進町,2022-09-12,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,大島町,141313,神奈川県,川崎市川崎区,大島３丁目,2022-08-24,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,川中島１丁目,2022-04-21,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,大師本町,2022-02-05,07,道路上,その他,施錠せず,あり
