罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,20240126,19,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,20240622,6,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,20240701,18,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,市ケ尾町,20240908,1,道路上,その他,施錠せず,あり
窃盗,車上ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,荏田西５丁目,20241111,5,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,鴨志田,141178,神奈川県,横浜市青葉区,鴨志田町,20241107,0,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,青葉,鴨志田,141178,神奈川県,横浜市青葉区,すみよし台,20241218,16,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,田奈駅前,141178,神奈川県,横浜市青葉区,あかね台１丁目,20240328,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,青葉,田奈駅前,141178,神奈川県,横浜市青葉区,恩田町,20241227,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,青葉,田奈駅前,141178,神奈川県,横浜市青葉区,田奈町,20241019,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,泉,中田,141160,神奈川県,横浜市泉区,中田町,20240107,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,泉,中田,141160,神奈川県,横浜市泉区,中田東１丁目,20240413,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,泉,中田,141160,神奈川県,横浜市泉区,中田西２丁目,20240529,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,泉,中田,141160,神奈川県,横浜市泉区,中田西３丁目,20240513,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,泉,中田,141160,神奈川県,横浜市泉区,中田南２丁目,20241202,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,泉,中田,141160,神奈川県,横浜市泉区,中田南４丁目,20240510,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,泉,中田,141160,神奈川県,横浜市泉区,中田南５丁目,20240525,13,道路上,その他,施錠した,あり
窃盗,車上ねらい,泉,和泉,141160,神奈川県,横浜市泉区,ゆめが丘,20241210,7,その他,その他,施錠せず,あり
窃盗,車上ねらい,泉,和泉,141160,神奈川県,横浜市泉区,和泉中央南４丁目,20241025,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,泉,和泉,141160,神奈川県,横浜市泉区,和泉中央南５丁目,20241007,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,泉,下和泉,141160,神奈川県,横浜市泉区,和泉町,20240714,12,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,泉,下和泉,141160,神奈川県,横浜市泉区,和泉が丘１丁目,20241206,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,泉,下和泉,141160,神奈川県,横浜市泉区,和泉が丘１丁目,20241206,10,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,泉,緑園都市駅前,141160,神奈川県,横浜市泉区,緑園１丁目,20241218,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,泉,上飯田,141160,神奈川県,横浜市泉区,上飯田町,20240531,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,泉,上飯田,141160,神奈川県,横浜市泉区,上飯田町,20240704,17,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,泉,上飯田,141160,神奈川県,横浜市泉区,上飯田町,20241228,9,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,泉,上飯田,141160,神奈川県,横浜市泉区,上飯田町,20241228,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,泉,上飯田,141160,神奈川県,横浜市泉区,上飯田町,20241228,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,泉,いずみ野駅前,141160,神奈川県,横浜市泉区,上飯田町,20241228,9,その他,その他,施錠せず,なし
窃盗,車上ねらい,泉,弥生台駅前,141160,神奈川県,横浜市泉区,西が岡２丁目,20241206,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,泉,弥生台駅前,141160,神奈川県,横浜市泉区,西が岡２丁目,20241206,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,20240424,21,道路上,その他,施錠した,なし
窃盗,車上ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,20240608,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,20240608,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,折本町,20240615,21,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東２丁目,20241018,15,４階建て以上共同住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東４丁目,20241110,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田南２丁目,20240729,17,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田南５丁目,20240729,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,牛久保１丁目,20240806,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,牛久保１丁目,20240811,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,牛久保１丁目,20241201,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,牛久保２丁目,20241025,0,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,牛久保３丁目,20240512,1,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,北山田５丁目,20240706,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,北山田６丁目,20240105,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,北山田６丁目,20240623,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,北山田６丁目,20240731,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,北山田６丁目,20240811,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,すみれが丘,20240105,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,中川５丁目,20240120,0,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,中川６丁目,20240809,19,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,都筑,折本,141186,神奈川県,横浜市都筑区,折本町,20240912,5,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,都筑,折本,141186,神奈川県,横浜市都筑区,川向町,20240427,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,折本,141186,神奈川県,横浜市都筑区,東方町,20240529,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,加賀原１丁目,20240508,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,20240109,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,20240419,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,20240419,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,20240729,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,佐江戸町,20240713,23,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,佐江戸町,20240820,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,佐江戸町,20241113,21,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,勝田南２丁目,20241217,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,茅ケ崎南１丁目,20241018,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,茅ケ崎南３丁目,20240327,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,仲町台２丁目,20240803,11,その他,その他,施錠せず,あり
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,荏田南１丁目,20241110,21,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,茅ケ崎中央,20240524,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,茅ケ崎中央,20240608,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,茅ケ崎中央,20240608,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,茅ケ崎東５丁目,20240712,20,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,中川８丁目,20240914,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,中川中央１丁目,20240210,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,勝田町,20241105,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,北山田１丁目,20240806,7,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,北山田３丁目,20240731,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,早渕２丁目,20240708,19,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,早渕３丁目,20241118,3,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,早渕３丁目,20241201,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田２丁目,20241202,1,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田４丁目,20240321,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田町,20231231,10,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田町,20241128,8,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,南山田２丁目,20241128,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,麻生,細山,141372,神奈川県,川崎市麻生区,千代ケ丘７丁目,20240718,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,麻生,百合丘,141372,神奈川県,川崎市麻生区,高石６丁目,20240609,3,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,麻生,新百合ヶ丘駅前,141372,神奈川県,川崎市麻生区,上麻生１丁目,20240301,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,麻生,王禅寺,141372,神奈川県,川崎市麻生区,東百合丘４丁目,20240126,16,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,麻生,王禅寺,141372,神奈川県,川崎市麻生区,王禅寺西７丁目,20241105,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,麻生,東柿生,141372,神奈川県,川崎市麻生区,下麻生２丁目,20241005,3,その他,その他,施錠せず,なし
窃盗,車上ねらい,麻生,東柿生,141372,神奈川県,川崎市麻生区,下麻生３丁目,20240906,20,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,麻生,東柿生,141372,神奈川県,川崎市麻生区,王禅寺東６丁目,20240115,17,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田新町３丁目,20240810,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田新町３丁目,20241219,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田向町,20240506,22,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田向町,20240612,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田向町,20241223,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,小田,141313,神奈川県,川崎市川崎区,小田５丁目,20240613,21,その他,その他,施錠せず,なし
窃盗,車上ねらい,川崎,小田,141313,神奈川県,川崎市川崎区,小田５丁目,20241022,22,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,小田,141313,神奈川県,川崎市川崎区,小田５丁目,20241023,17,その他,その他,施錠した,なし
窃盗,車上ねらい,川崎,小田,141313,神奈川県,川崎市川崎区,小田栄１丁目,20241226,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,川崎,浅田,141313,神奈川県,川崎市川崎区,浅田４丁目,20240807,0,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,浅田,141313,神奈川県,川崎市川崎区,小田４丁目,20240425,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,川崎,浅田,141313,神奈川県,川崎市川崎区,小田４丁目,20240425,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,川崎,大島町,141313,神奈川県,川崎市川崎区,大島２丁目,20241217,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,大師公園,20240823,21,その他,その他,施錠せず,あり
窃盗,車上ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,中瀬２丁目,20241229,6,道路上,その他,施錠した,あり
窃盗,車上ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,中瀬３丁目,20240103,13,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,中瀬３丁目,20240401,7,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,東門前３丁目,20240128,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎,藤崎,141313,神奈川県,川崎市川崎区,藤崎１丁目,20240629,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,伊勢町,20241225,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,中島３丁目,20240127,5,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,富士見２丁目,20240603,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,駅前本町,20241222,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,小川町,20240317,6,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,小川町,20241210,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,本町１丁目,20241225,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,新川通,20241209,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,日進町,20240530,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,東田町,20240425,16,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,東田町,20240827,11,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,南町,20240629,13,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,元木２丁目,20240926,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,浜町１丁目,20231228,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浅野町,20240419,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上新町１丁目,20241203,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,小田栄２丁目,20240416,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,鋼管通１丁目,20240426,1,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,鋼管通２丁目,20240619,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,塩浜１丁目,20241014,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町１丁目,20240619,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町１丁目,20241029,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,田町１丁目,20240313,23,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川崎臨港,殿町,141313,神奈川県,川崎市川崎区,東扇島,20240402,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,中原,小杉,141330,神奈川県,川崎市中原区,等々力,20240614,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,中原,宮内,141330,神奈川県,川崎市中原区,宮内４丁目,20240625,8,その他,その他,施錠せず,なし
窃盗,車上ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,上小田中１丁目,20240704,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中原,武蔵中原駅前,141330,神奈川県,川崎市中原区,上小田中６丁目,20240308,14,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,中原,木月,141330,神奈川県,川崎市中原区,苅宿,20240611,16,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,中原,木月三丁目,141330,神奈川県,川崎市中原区,木月３丁目,20240427,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中５丁目,20240723,7,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,久本３丁目,20240229,12,その他,その他,施錠せず,あり
窃盗,車上ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,溝口１丁目,20240923,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,溝口２丁目,20230930,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,溝口２丁目,20241015,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,坂戸２丁目,20240509,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,坂戸２丁目,20240923,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,坂戸３丁目,20230616,8,その他,その他,施錠せず,あり
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,坂戸３丁目,20230720,7,その他,その他,施錠せず,あり
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,下野毛１丁目,20241011,20,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高津,千年,141348,神奈川県,川崎市高津区,千年,20240808,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,久末,141348,神奈川県,川崎市高津区,久末,20241204,20,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高津,久末,141348,神奈川県,川崎市高津区,東野川,20241016,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,久末,141348,神奈川県,川崎市高津区,東野川１丁目,20240612,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,久末,141348,神奈川県,川崎市高津区,東野川１丁目,20241223,9,その他,その他,施錠せず,あり
窃盗,車上ねらい,高津,久末,141348,神奈川県,川崎市高津区,東野川２丁目,20241122,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,新作４丁目,20230912,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,末長３丁目,20230818,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,末長３丁目,20241022,3,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,末長４丁目,20230929,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,高津,津田山駅前,141348,神奈川県,川崎市高津区,宇奈根,20241025,18,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高津,津田山駅前,141348,神奈川県,川崎市高津区,上作延,20241108,9,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,津田山駅前,141348,神奈川県,川崎市高津区,久地４丁目,20230828,10,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,津田山駅前,141348,神奈川県,川崎市高津区,下作延５丁目,20241001,20,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,高津,二子新地駅前,141348,神奈川県,川崎市高津区,諏訪２丁目,20240704,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高津,二子新地駅前,141348,神奈川県,川崎市高津区,溝口４丁目,20241207,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,宿河原２丁目,20240113,14,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,20231208,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,20240628,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,20240928,19,その他,その他,施錠せず,あり
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,枡形５丁目,20240423,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,中野島,141356,神奈川県,川崎市多摩区,中野島２丁目,20240624,7,道路上,その他,施錠せず,あり
窃盗,車上ねらい,多摩,中野島,141356,神奈川県,川崎市多摩区,中野島２丁目,20241019,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,多摩,菅,141356,神奈川県,川崎市多摩区,菅１丁目,20240328,10,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,多摩,菅,141356,神奈川県,川崎市多摩区,菅稲田堤３丁目,20240626,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,多摩,菅,141356,神奈川県,川崎市多摩区,菅稲田堤３丁目,20240802,22,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,多摩,読売ランド駅前,141356,神奈川県,川崎市多摩区,生田２丁目,20241213,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,多摩,読売ランド駅前,141356,神奈川県,川崎市多摩区,枡形４丁目,20241013,21,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,長沢,141356,神奈川県,川崎市多摩区,三田１丁目,20240702,9,道路上,その他,施錠せず,あり
窃盗,車上ねらい,多摩,長沢,141356,神奈川県,川崎市多摩区,南生田５丁目,20240930,8,道路上,その他,施錠せず,あり
窃盗,車上ねらい,多摩,長沢,141356,神奈川県,川崎市多摩区,長沢１丁目,20240122,17,一戸建住宅,駐車（輪）場,施錠せず,なし
